,JP_shortTitle,shortTitle,itemId,title,viewItemURL,currentPrice,currency,country,primaryCategory.categoryId,primaryCategory.categoryName,listingType,condition
85,,App N Mint Nikon AF Nikkor 24120 mm f3556 D Zoom Lens Japan 1015,401885733646,"""App N Mint"" Nikon AF Nikkor 24-120mm f/3.5-5.6 D Zoom Lens From Japan #1015",https://www.ebay.com/itm/App-N-Mint-Nikon-AF-Nikkor-24-120mm-f-3-5-5-6-D-Zoom-Lens-Japan-1015-/401885733646,62.99,USD,JP,3323,Lenses,StoreInventory,Used
86,,Excellent Nikon MB16 Battery Grip 4390J,193042387702,"""Excellent"" Nikon MB-16 Battery Grip 4390#J",https://www.ebay.com/itm/Excellent-Nikon-MB-16-Battery-Grip-4390-J-/193042387702,31.9,USD,JP,29967,Battery Grips,StoreInventory,Used
87,,NIKON SLR CAMERA FILM SLR NIKON F EYE LEVEL EARLY TYPE,264436073118,NIKON SLR CAMERA FILM SLR NIKON F EYE LEVEL (EARLY TYPE),https://www.ebay.com/itm/NIKON-SLR-CAMERA-FILM-SLR-NIKON-F-EYE-LEVEL-EARLY-TYPE-/264436073118,2330.99,USD,JP,15230,Film Cameras,FixedPrice,Used
2,,Nikon DP20 DP20 View Finder Nikon F4 F4S F4E SN6202786 Near Mint,264469497461,Nikon DP-20 DP20 View Finder for Nikon F4 F4S F4E  SN6202786  **Near Mint**,https://www.ebay.com/itm/Nikon-DP-20-DP20-View-Finder-Nikon-F4-F4S-F4E-SN6202786-Near-Mint-/264469497461,43.8,USD,JP,167930,Viewfinders & Eyecups,StoreInventory,Used
3,,Nikon PCNIKKOR 35 mm F28 MF Shift lens,333276283374,Excellent Nikon PC-NIKKOR 35mm F2.8 MF Shift lens,https://www.ebay.com/itm/Excellent-Nikon-PC-NIKKOR-35mm-F2-8-MF-Shift-lens-/333276283374,145.0,USD,JP,3323,Lenses,StoreInventory,Used
4,,EXCNikon PCNikkor 35 mm f28 Perspective Control Shift Lens Japan 575,183927853136,【EXC+++++】Nikon PC-Nikkor 35mm f/2.8 Perspective Control Shift Lens Japan #575,https://www.ebay.com/itm/EXC-Nikon-PC-Nikkor-35mm-f-2-8-Perspective-Control-Shift-Lens-Japan-575-/183927853136,249.0,USD,JP,3323,Lenses,StoreInventory,Used
5,,Mint Nikon AIS 20 mm f28 AIS Ais Wide Angle MF Caps Japan FS 2476,273990142670,Mint Nikon AIS 20mm f2.8 AI-S Ais Wide Angle MF w/ Caps From Japan F/S #2476,https://www.ebay.com/itm/Mint-Nikon-AIS-20mm-f2-8-AI-S-Ais-Wide-Angle-MF-w-Caps-Japan-F-S-2476-/273990142670,377.47,USD,JP,3323,Lenses,StoreInventory,Used
6,,EXC Nikon NIKONOS V Water wNIKKOR 35 mm F25 Lens Japan 489,392417020454,【EXC+++++】 Nikon NIKONOS V Under Water w/NIKKOR 35mm F/2.5 Lens From Japan #489,https://www.ebay.com/itm/EXC-Nikon-NIKONOS-V-Under-Water-w-NIKKOR-35mm-F-2-5-Lens-Japan-489-/392417020454,219.9,USD,JP,15230,Film Cameras,StoreInventory,Used
17,,MINT Nikon DW3 Waist Level Finder F3 JAPAN 14,382850192233,MINT : Nikon DW-3 Waist Level Finder for F3 from JAPAN 14,https://www.ebay.com/itm/MINT-Nikon-DW-3-Waist-Level-Finder-F3-JAPAN-14-/382850192233,77.9,USD,JP,167930,Viewfinders & Eyecups,StoreInventory,Used
26,,NMINT Nikon F2A F2 A 35 mm SLR Film Camera BODY JAPAN 190960,174000961897,"""N.MINT"" Nikon F2A F2 A 35mm SLR Film Camera BODY Only JAPAN #190960",https://www.ebay.com/itm/N-MINT-Nikon-F2A-F2-35mm-SLR-Film-Camera-BODY-Only-JAPAN-190960-/174000961897,209.99,USD,JP,15230,Film Cameras,StoreInventory,Used
27,,NMint Nikon L35 AD 2 II 35 mm f28 Film Camera Japan 705,293237735839,【N.Mint】 Nikon L35 AD 2 II 35mm f/2.8 Film Camera from Japan 705,https://www.ebay.com/itm/N-Mint-Nikon-L35-AD-2-II-35mm-f-2-8-Film-Camera-Japan-705-/293237735839,99.9,USD,JP,15230,Film Cameras,StoreInventory,Used
28,,Top Mint Nikon F100 35 mm SLR Film Camera Body WStrap Japan 29,362755678338,【Top Mint】 Nikon F100 35mm SLR Film Camera Body W/Strap from Japan 29,https://www.ebay.com/itm/Top-Mint-Nikon-F100-35mm-SLR-Film-Camera-Body-W-Strap-Japan-29-/362755678338,279.99,USD,JP,15230,Film Cameras,FixedPrice,Used
31,,Nikon F2 Photomic A F2A 35 mm Film SLR DP11 Japan 45,123815746971,[Excellent+++++] Nikon F2 Photomic A F2A 35mm Film SLR DP-11  from Japan #45,https://www.ebay.com/itm/Excellent-Nikon-F2-Photomic-F2A-35mm-Film-SLR-DP-11-Japan-45-/123815746971,139.99,USD,JP,15230,Film Cameras,FixedPrice,Used
40,,Nikon Bellows Attachment wSlide Copying Adapter PS6 BN8,153614667948,Nikon PB-6 Bellows Focusing Attachment w/Slide Copying Adapter PS-6 *BN8,https://www.ebay.com/itm/Nikon-PB-6-Bellows-Focusing-Attachment-w-Slide-Copying-Adapter-PS-6-BN8-/153614667948,179.54,USD,JP,30059,"Lens Adapters, Mounts & Tubes",FixedPrice,Used
51,,Nikon AF Nikkor 3570 mm f3345 AF Zoom Lens Japan,202761950049,Nikon AF Nikkor 35-70mm f3.3-4.5 AF Zoom Lens From Japan,https://www.ebay.com/itm/Nikon-AF-Nikkor-35-70mm-f3-3-4-5-AF-Zoom-Lens-Japan-/202761950049,30.0,USD,JP,3323,Lenses,StoreInventory,Used
52,,Nikon MicroNikkorP Auto 55 mm F35 Lens 23544 G1,143371576180,Nikon Micro-Nikkor-P Auto 55mm F/3.5 Lens #23544 G1,https://www.ebay.com/itm/Nikon-Micro-Nikkor-P-Auto-55mm-F-3-5-Lens-23544-G1-/143371576180,69.3,USD,JP,3323,Lenses,FixedPrice,Used
59,,Near MINTSigma 70200 mm F28 D EX APO HSM Nikon Case Japan 2290,254352778484,【Near MINT】Sigma 70-200mm F2.8 D EX APO HSM IF for Nikon + Case from Japan #2290,https://www.ebay.com/itm/Near-MINT-Sigma-70-200mm-F2-8-D-EX-APO-HSM-IF-Nikon-Case-Japan-2290-/254352778484,444.99,USD,JP,3323,Lenses,StoreInventory,Used
63,,MINT Nikon NikkorM 200 mm Lens,223669874624,MINT- Nikon Nikkor-M 200mm f/8 Lens,https://www.ebay.com/itm/MINT-Nikon-Nikkor-M-200mm-f-8-Lens-/223669874624,599.0,USD,JP,3323,Lenses,StoreInventory,Used
65,,Nikon TTL MultiFlash Adapter AS10 LIKE NEW Condition,333325031699,Nikon TTL Multi-Flash Adapter AS-10 **LIKE NEW** Condition,https://www.ebay.com/itm/Nikon-TTL-Multi-Flash-Adapter-AS-10-LIKE-NEW-Condition-/333325031699,17.0,USD,JP,69573,Flash Adapters,StoreInventory,Used
74,,Nikon D700 121MP Digital SLR FX Full Frame Camera Body Black Count 79174 JAPAN,193108137189,Nikon D700 12.1MP Digital SLR FX Full Frame Camera Body Black Count 79174 JAPAN,https://www.ebay.com/itm/Nikon-D700-12-1MP-Digital-SLR-FX-Full-Frame-Camera-Body-Black-Count-79174-JAPAN-/193108137189,510.0,USD,JP,31388,Digital Cameras,StoreInventory,Used
83,,TOP MINT BOX NIKON AiS Nikkor 50 mm f18 Pancake MF Prime Lens JAPAN 102,312770437561,【 TOP MINT in BOX 】 NIKON Ai-S Nikkor 50mm f1.8 Pancake MF Prime Lens JAPAN #102,https://www.ebay.com/itm/TOP-MINT-BOX-NIKON-Ai-S-Nikkor-50mm-f1-8-Pancake-MF-Prime-Lens-JAPAN-102-/312770437561,189.9,USD,JP,3323,Lenses,StoreInventory,Used
86,,Nikon FM3A 35 mm SLR Film Camera Black Body JAPAN Exc 492722,352795791778,Nikon FM3A 35mm SLR Film Camera Black Body from JAPAN Exc++ #492722ｙ,https://www.ebay.com/itm/Nikon-FM3A-35mm-SLR-Film-Camera-Black-Body-JAPAN-Exc-492722-/352795791778,524.0,USD,JP,15230,Film Cameras,StoreInventory,Used
93,,NEAR MINT Nikon Nikkor 35 mm f2 Non Ai Angle Lens Japan 99,233299254465,[NEAR MINT] Nikon Nikkor 35mm f/2 Non Ai Wide Angle Lens  from Japan #99,https://www.ebay.com/itm/NEAR-MINT-Nikon-Nikkor-35mm-f-2-Non-Ai-Wide-Angle-Lens-Japan-99-/233299254465,159.9,USD,JP,3323,Lenses,FixedPrice,Used
94,,NIKON AI NIKKOR 85 mm f2 Prime MF SLR Lens 100W144,323819987254,NIKON AI NIKKOR 85mm f/2 Prime MF SLR Lens (100-W144),https://www.ebay.com/itm/NIKON-AI-NIKKOR-85mm-f-2-Prime-MF-SLR-Lens-100-W144-/323819987254,120.0,USD,JP,3323,Lenses,StoreInventory,Used
98,,Mint Nikon TC201 Teleconverter MF Lens Japan 480192,264434829762,[Near Mint] Nikon TC-201 Teleconverter 2x for MF Lens from Japan 480192,https://www.ebay.com/itm/Near-Mint-Nikon-TC-201-Teleconverter-2x-MF-Lens-Japan-480192-/264434829762,30.08,USD,JP,3323,Lenses,StoreInventory,Used
6,,N MINT wCase Nikon AIS 35 mm F28 MF Wide Angle Lens Ais JAPAN,274017823373,【N MINT w/Case】 Nikon AIS 35mm F2.8 MF Wide Angle Lens Ai-s From JAPAN,https://www.ebay.com/itm/N-MINT-w-Case-Nikon-AIS-35mm-F2-8-MF-Wide-Angle-Lens-Ai-s-JAPAN-/274017823373,134.9,USD,JP,3323,Lenses,StoreInventory,Used
11,,ExcellentTokina ATX PRO AF 2870 mm F28 Nikon Japan,143346619917,【Excellent+++++】Tokina AT-X PRO AF 28-70mm F2.8 for Nikon From Japan,https://www.ebay.com/itm/Excellent-Tokina-AT-X-PRO-AF-28-70mm-F2-8-Nikon-Japan-/143346619917,170.0,USD,JP,3323,Lenses,StoreInventory,Used
12,,Nikon F2 35 mm SLR Film Camera Body SN7684333,323900837093,Nikon F2 35mm SLR Film Camera Body Only SN7684333,https://www.ebay.com/itm/Nikon-F2-35mm-SLR-Film-Camera-Body-Only-SN7684333-/323900837093,29.8,USD,JP,15230,Film Cameras,StoreInventory,Used
13,,Nikon F2 35 mm SLR Film Camera Body SN7622666,254344203227,Nikon F2 35mm SLR Film Camera Body Only  SN7622666,https://www.ebay.com/itm/Nikon-F2-35mm-SLR-Film-Camera-Body-Only-SN7622666-/254344203227,21.8,USD,JP,15230,Film Cameras,StoreInventory,Used
14,,Nikon F2 35 mm SLR Film Camera Body SN7541112,223656974966,Nikon F2 35mm SLR Film Camera Body Only SN7541112,https://www.ebay.com/itm/Nikon-F2-35mm-SLR-Film-Camera-Body-Only-SN7541112-/223656974966,34.8,USD,JP,15230,Film Cameras,StoreInventory,Used
23,,NEAR MINTNikon AF Nikkor 80200 mm 28 ED Zoom Lens JAPAN 10834,174026109920,【NEAR MINT】Nikon AF Nikkor 80-200mm f/ 2.8 ED Zoom Lens from JAPAN #10834,https://www.ebay.com/itm/NEAR-MINT-Nikon-AF-Nikkor-80-200mm-f-2-8-ED-Zoom-Lens-JAPAN-10834-/174026109920,219.0,USD,JP,3323,Lenses,StoreInventory,Used
28,,Nikon Nikkor W 150 mm F56 Format Copal Shutter JAPAN 459011,264379893534,Nikon Nikkor W 150mm F/5.6 Large Format Copal 0 Shutter JAPAN 459011,https://www.ebay.com/itm/Nikon-Nikkor-W-150mm-F-5-6-Large-Format-Copal-0-Shutter-JAPAN-459011-/264379893534,142.58,USD,JP,3323,Lenses,StoreInventory,Used
47,,MINT Nikon DW3 Waist Level Finder F3 Japan 142,303175889415,【MINT】 Nikon DW-3 Waist Level Finder for F3 From Japan 142,https://www.ebay.com/itm/MINT-Nikon-DW-3-Waist-Level-Finder-F3-Japan-142-/303175889415,79.9,USD,JP,167930,Viewfinders & Eyecups,StoreInventory,Used
49,,ASIS Nikon Ais Ais Micro Nikkor 105 mm F28 128 MF Macro Lens Japan,133159166717,"""AS-IS"" Nikon Ai-s Ais Micro Nikkor 105mm F/2.8 1:2.8 MF Macro Lens From Japan",https://www.ebay.com/itm/AS-IS-Nikon-Ai-s-Ais-Micro-Nikkor-105mm-F-2-8-1-2-8-MF-Macro-Lens-Japan-/133159166717,108.2,USD,JP,3323,Lenses,StoreInventory,Used
51,,Nikon NIKKORS Auto 50 mm F14 NonAi Lens Excellent,323919396186,Nikon NIKKOR-S Auto 50mm F1.4 Non-Ai Lens  SN877720 **Excellent+**,https://www.ebay.com/itm/Nikon-NIKKOR-S-Auto-50mm-F1-4-Non-Ai-Lens-SN877720-Excellent-/323919396186,59.8,USD,JP,3323,Lenses,StoreInventory,Used
52,,Nikon ED AF Nikkor 70300 mm F456 D wHood HB15 Japan,392314875657,Nikon ED AF Nikkor 70-300mm F/4-5.6 D w/Hood HB-15  From Japan [Very Good],https://www.ebay.com/itm/Nikon-ED-AF-Nikkor-70-300mm-F-4-5-6-D-w-Hood-HB-15-Japan-Very-Good-/392314875657,80.0,USD,JP,3323,Lenses,StoreInventory,Used
55,,MINT Nikon NikkorSC Auto 50 mm F14 Ai MF Lens JAPAN 104,303261908182,[MINT] Nikon Nikkor-S.C Auto 50mm F/1.4 Ai Converted MF Lens from JAPAN #104,https://www.ebay.com/itm/MINT-Nikon-Nikkor-S-C-Auto-50mm-F-1-4-Ai-Converted-MF-Lens-JAPAN-104-/303261908182,109.9,USD,JP,3323,Lenses,StoreInventory,Used
61,,NearMint Nikon AF Micro Nikkor 70180 mm F4556 D ED Lens 561W505,223604963866,[NearMint] Nikon AF Micro Nikkor 70-180mm F/4.5-5.6 D ED Lens  (561-W505),https://www.ebay.com/itm/NearMint-Nikon-AF-Micro-Nikkor-70-180mm-F-4-5-5-6-D-ED-Lens-561-W505-/223604963866,600.0,USD,JP,3323,Lenses,StoreInventory,Used
79,,NearMINT Nikon FM2N Black 35 mm SLR Film Camera Strap Cap Japan 5318,264469530784,"""NearMINT"" Nikon FM2N Black 35mm SLR Film Camera w/ Strap Cap From Japan #5318",https://www.ebay.com/itm/NearMINT-Nikon-FM2N-Black-35mm-SLR-Film-Camera-w-Strap-Cap-Japan-5318-/264469530784,389.0,USD,JP,15230,Film Cameras,StoreInventory,Used
80,,Parts ConditionNikon Nikkormat EL 35 mm SLR Film Camera Body,283553516771,【For Parts Condition】Nikon Nikkormat EL 35mm SLR Film Camera Body Only,https://www.ebay.com/itm/For-Parts-Condition-Nikon-Nikkormat-EL-35mm-SLR-Film-Camera-Body-Only-/283553516771,15.0,USD,JP,15230,Film Cameras,StoreInventory,Used
86,,N MINT Nippon Kogaku Nikon Nikkor PC 85 cm 85 mm f2 MF Lens S Mount467277,133123862765,"""N MINT"" Nippon Kogaku Nikon Nikkor P.C 8.5cm 85mm f/2 MF Lens S Mount467277",https://www.ebay.com/itm/N-MINT-Nippon-Kogaku-Nikon-Nikkor-P-C-8-5cm-85mm-f-2-MF-Lens-S-Mount467277-/133123862765,439.99,USD,JP,3323,Lenses,StoreInventory,Used
91,,EXC AIS Nikkor 35 mm f25 Nikon Series E MF Prime Lens F Mount,264457823778,[EXC] AI-S Nikkor 35mm f/2.5 Nikon Series E MF Prime Lens for F Mount,https://www.ebay.com/itm/EXC-AI-S-Nikkor-35mm-f-2-5-Nikon-Series-E-MF-Prime-Lens-F-Mount-/264457823778,129.99,USD,JP,3323,Lenses,StoreInventory,Used
97,,Mint Nikon PN11 525 mm EXTENSION TUBE Japan,293046117401,[Near Mint] Nikon PN-11 52.5mm EXTENSION TUBE from Japan,https://www.ebay.com/itm/Near-Mint-Nikon-PN-11-52-5mm-EXTENSION-TUBE-Japan-/293046117401,29.5,USD,JP,30059,"Lens Adapters, Mounts & Tubes",StoreInventory,Used
1,,Nikon MB21 High Speed Battery Pack Grip JAPAN,223618567644,Nikon MB-21 High Speed Battery Pack Grip only. from JAPAN,https://www.ebay.com/itm/Nikon-MB-21-High-Speed-Battery-Pack-Grip-only-JAPAN-/223618567644,20.0,USD,JP,29967,Battery Grips,FixedPrice,Used
2,,Nikon FM3A 35 mm SLR Film Camera 21525 D4,163679738159,Nikon FM3A 35mm SLR Film Camera #21525 D4,https://www.ebay.com/itm/Nikon-FM3A-35mm-SLR-Film-Camera-21525-D4-/163679738159,642.6,USD,JP,15230,Film Cameras,FixedPrice,Used
4,,Nikon AIS Ai S Nikkor 35 mm f25 Nikon Series E MF Prime Fix SLR Caps,113894608288,Nikon AI-S Ai S Nikkor 35mm f/2.5 Nikon Series E MF Prime Fix SLR w/ Caps,https://www.ebay.com/itm/Nikon-AI-S-Ai-S-Nikkor-35mm-f-2-5-Nikon-Series-E-MF-Prime-Fix-SLR-w-Caps-/113894608288,98.0,USD,JP,3323,Lenses,StoreInventory,Used
5,,Nikon Nikkor PC 105 mm f25 Rangefinder Lens finder Japan Excellent,283474531075,Nikon Nikkor PC 105mm f2.5 Rangefinder Lens with a finder f/ Japan Excellent+++,https://www.ebay.com/itm/Nikon-Nikkor-PC-105mm-f2-5-Rangefinder-Lens-finder-f-Japan-Excellent-/283474531075,299.0,USD,JP,3323,Lenses,StoreInventory,Used
15,,MINT Nikon AiS Nikkor ED 180 mm F28 AIS Manual Focus Lens Japan 1274,233288583516,【MINT】 Nikon Ai-S Nikkor ED 180mm F2.8 AIS Manual Focus Lens From Japan 1274,https://www.ebay.com/itm/MINT-Nikon-Ai-S-Nikkor-ED-180mm-F2-8-AIS-Manual-Focus-Lens-Japan-1274-/233288583516,299.99,USD,JP,3323,Lenses,StoreInventory,Used
40,,Tokina ATX Pro 2870 mm f28 AF Zoom Lens Nikon Tested Exc 9162A,153646318775,Tokina AT-X Pro 28-70mm f2.8 AF Zoom Lens For Nikon Tested [Exc] #9162A,https://www.ebay.com/itm/Tokina-AT-X-Pro-28-70mm-f2-8-AF-Zoom-Lens-Nikon-Tested-Exc-9162A-/153646318775,159.0,USD,JP,3323,Lenses,FixedPrice,Used
44,,Nikon F 35 mm SLR Film Camera Body,223658176553,Nikon F 35mm SLR Film Camera Body Only  SN6469056,https://www.ebay.com/itm/Nikon-F-35mm-SLR-Film-Camera-Body-Only-SN6469056-/223658176553,49.8,USD,JP,15230,Film Cameras,StoreInventory,Used
46,,MintNikon Speedlight SB17 Flash TTL F3 F3HP Japan 59,223653226525,【Mint】Nikon Speedlight SB-17 Flash TTL for F3 F3HP from Japan #59,https://www.ebay.com/itm/Mint-Nikon-Speedlight-SB-17-Flash-TTL-F3-F3HP-Japan-59-/223653226525,39.99,USD,JP,48515,Flashes,StoreInventory,Used
52,,EXCELLENT Nikon F4S 35 mm SLR Film Camera Body MB21 Grip Box 190825 g,333328845556,"""EXCELLENT"" Nikon F4S 35mm SLR Film Camera Body w/ MB-21 Grip & Box #190825g",https://www.ebay.com/itm/EXCELLENT-Nikon-F4S-35mm-SLR-Film-Camera-Body-w-MB-21-Grip-Box-190825g-/333328845556,310.07,USD,JP,15230,Film Cameras,StoreInventory,Used
55,,Nikon Df 162MP Digital SLR Camera Black Shutter Count55579 Near Mint,303282224178,Nikon Df 16.2MP Digital SLR Camera in Black Shutter Count：55579  Near Mint!,https://www.ebay.com/itm/Nikon-Df-16-2MP-Digital-SLR-Camera-Black-Shutter-Count-55579-Near-Mint-/303282224178,969.99,USD,JP,31388,Digital Cameras,StoreInventory,Used
59,,Mint Nikon DR5 Right Angle Viewfinder wCase 2414,183927534380,[Near Mint] Nikon DR-5 Right Angle Viewfinder w/Case #2414,https://www.ebay.com/itm/Near-Mint-Nikon-DR-5-Right-Angle-Viewfinder-w-Case-2414-/183927534380,78.0,USD,JP,167930,Viewfinders & Eyecups,StoreInventory,Used
73,,Nikon L35 AW AF Underwater Camera 35 mm Japan,143359075999,[Excellent +++ Read] Nikon L35 AW AF Underwater Camera 35mm f/2.8 from Japan,https://www.ebay.com/itm/Excellent-Read-Nikon-L35-AW-AF-Underwater-Camera-35mm-f-2-8-Japan-/143359075999,109.99,USD,JP,15230,Film Cameras,StoreInventory,Used
75,,Exc Voigtlander APOLanthar 90 mm F35 SL MF Lens Nikon Japan C445,293065963285,"""Exc+++"" Voigtlander APO-Lanthar 90mm F/3.5 SL MF Lens for Nikon From Japan C445",https://www.ebay.com/itm/Exc-Voigtlander-APO-Lanthar-90mm-F-3-5-SL-MF-Lens-Nikon-Japan-C445-/293065963285,336.0,USD,JP,3323,Lenses,StoreInventory,Used
81,,Nikon F eyelevel Condition 107916,303214760945,Nikon F eyelevel Very Good Condition #107916,https://www.ebay.com/itm/Nikon-F-eyelevel-Very-Good-Condition-107916-/303214760945,136.5,USD,JP,15230,Film Cameras,StoreInventory,Used
85,,Nikon AF Micro Nikkor 105 mm F28 D Lens Excellent wBox Japan Tested 3994,153637898268,Nikon AF Micro Nikkor 105mm F/2.8 D Lens Excellent++++ w/Box Japan Tested #3994,https://www.ebay.com/itm/Nikon-AF-Micro-Nikkor-105mm-F-2-8-D-Lens-Excellent-w-Box-Japan-Tested-3994-/153637898268,249.9,USD,JP,3323,Lenses,StoreInventory,Used
13,,Mint NIKON Nikomat EL Body NIKKOR AI Lens 28 mm JAPAN 82,293180728377,【Almost Mint】 NIKON Nikomat EL Body + NIKKOR AI Lens 28mm f/3.5 from JAPAN #8-2,https://www.ebay.com/itm/Almost-Mint-NIKON-Nikomat-EL-Body-NIKKOR-AI-Lens-28mm-f-3-5-JAPAN-8-2-/293180728377,125.0,USD,JP,15230,Film Cameras,FixedPrice,Used
18,,NEAR MINT NIKKOR UW F28 20 mm lens Nikonos Japan,372769470056,NEAR MINT NIKKOR UW F2.8 20mm underwater lens for Nikonos  from Japan,https://www.ebay.com/itm/NEAR-MINT-NIKKOR-UW-F2-8-20mm-underwater-lens-Nikonos-Japan-/372769470056,99.0,USD,JP,3323,Lenses,StoreInventory,Used
19,,Nikon AF Nikkor 80200 mm F28 ED Zoom Lens Japan Excellent,153427862990,Nikon AF Nikkor 80-200mm F/2.8 ED Zoom Lens from Japan [Excellent++],https://www.ebay.com/itm/Nikon-AF-Nikkor-80-200mm-F-2-8-ED-Zoom-Lens-Japan-Excellent-/153427862990,219.0,USD,JP,3323,Lenses,StoreInventory,Used
27,,Exc Nikon AF Nikkor 3570 mm f28 Zoom Lens w Hood Japan 567,153422136094,[Exc+++++] Nikon AF Nikkor 35-70mm f/2.8 Zoom Lens w/ Hood from Japan #567,https://www.ebay.com/itm/Exc-Nikon-AF-Nikkor-35-70mm-f-2-8-Zoom-Lens-w-Hood-Japan-567-/153422136094,144.99,USD,JP,3323,Lenses,StoreInventory,Used
29,,Nikon AF NIKKOR 105 mm F28 Micro Lens WCaps Exc japan,293084506747,Nikon AF NIKKOR 105mm F/2.8 Micro Lens W/Caps [Exc+++] from japan,https://www.ebay.com/itm/Nikon-AF-NIKKOR-105mm-F-2-8-Micro-Lens-W-Caps-Exc-japan-/293084506747,189.99,USD,JP,3323,Lenses,StoreInventory,Used
37,,NEAR MINTNikon AI Nikkor 3570 mm F35 MF Zoom Lens F Mount Japan,173986483854,[NEAR MINT]Nikon AI Nikkor 35-70mm F/3.5 MF Zoom Lens F Mount From Japan,https://www.ebay.com/itm/NEAR-MINT-Nikon-AI-Nikkor-35-70mm-F-3-5-MF-Zoom-Lens-F-Mount-Japan-/173986483854,129.99,USD,JP,3323,Lenses,StoreInventory,Used
41,,EXC Nikon AF Nikkor 28105 mm f3545 D Macro Zoom Lens Japan 1878,153640519463,【EXC+++++】 Nikon AF Nikkor 28-105mm f/3.5-4.5 D Macro Zoom Lens from Japan 1878,https://www.ebay.com/itm/EXC-Nikon-AF-Nikkor-28-105mm-f-3-5-4-5-D-Macro-Zoom-Lens-Japan-1878-/153640519463,109.99,USD,JP,3323,Lenses,StoreInventory,Used
45,,Tokina ATX Pro 2035 mm F28 AF Lens Nikon F mount Exc 4845688289A,153622244939,Tokina AT-X Pro 20-35mm F2.8 AF Lens Nikon F mount [Exc+++] #484568-8289A,https://www.ebay.com/itm/Tokina-AT-X-Pro-20-35mm-F2-8-AF-Lens-Nikon-F-mount-Exc-484568-8289A-/153622244939,220.0,USD,JP,3323,Lenses,FixedPrice,Used
54,,Nikon F2 35 mm SLR Film Camera Body Excellent,254358288054,Nikon F2 35mm SLR Film Camera Body Only SN7150182 **Excellent++**,https://www.ebay.com/itm/Nikon-F2-35mm-SLR-Film-Camera-Body-Only-SN7150182-Excellent-/254358288054,94.8,USD,JP,15230,Film Cameras,StoreInventory,Used
55,,Nikon 35 mm Viewfinder Black Japan 5583,223636493932,[Excellent-] Nikon 35mm Viewfinder Black From Japan #5583,https://www.ebay.com/itm/Excellent-Nikon-35mm-Viewfinder-Black-Japan-5583-/223636493932,190.0,USD,JP,167930,Viewfinders & Eyecups,StoreInventory,Used
61,,Nikon Ai Nikkor 35 mm f2 35 mm Film Camera Lens Japan 780,153643364066,[Excellent++++] Nikon Ai Nikkor 35mm f/2 35mm Film Camera Lens From Japan 780,https://www.ebay.com/itm/Excellent-Nikon-Ai-Nikkor-35mm-f-2-35mm-Film-Camera-Lens-Japan-780-/153643364066,134.99,USD,JP,3323,Lenses,FixedPrice,Used
63,,MINTKenko NAF DG 14X TELEPLUS Pro 300 Teleconver Nikon JAPAN 490406,283618579231,【MINT】Kenko N-AF DG 1.4X TELEPLUS Pro 300 Teleconver For Nikon from JAPAN 490406,https://www.ebay.com/itm/MINT-Kenko-N-AF-DG-1-4X-TELEPLUS-Pro-300-Teleconver-Nikon-JAPAN-490406-/283618579231,79.99,USD,JP,3323,Lenses,StoreInventory,Used
72,,ALMOST MINT SIGMA APO Tele Converter 14X EX Nikon AF JAPAN 052,401831078409,[ALMOST MINT] SIGMA APO Tele Converter 1.4X EX for Nikon AF JAPAN ♯052,https://www.ebay.com/itm/ALMOST-MINT-SIGMA-APO-Tele-Converter-1-4X-EX-Nikon-AF-JAPAN-052-/401831078409,110.99,USD,JP,3323,Lenses,FixedPrice,Used
73,,Nikon FM 35 mm SLR Film Camera Body SN3356350,264470564488,Nikon FM 35mm SLR Film Camera Body Only SN3356350,https://www.ebay.com/itm/Nikon-FM-35mm-SLR-Film-Camera-Body-Only-SN3356350-/264470564488,64.8,USD,JP,15230,Film Cameras,StoreInventory,Used
82,,AsisNIKON NIKKOROC Auto 135 mm NonAi Japan 111010K543,383070303776,【As-is】NIKON NIKKOR-O.C Auto 135mm f2.8 Non-Ai From Japan #111010/K543,https://www.ebay.com/itm/As-is-NIKON-NIKKOR-O-C-Auto-135mm-f2-8-Non-Ai-Japan-111010-K543-/383070303776,60.0,USD,JP,3323,Lenses,StoreInventory,Used
86,,EXC Nikon AI Nikkor 85 mm F2 Manual Lens wCap Filter Japan 272,254187823872,[EXC] Nikon AI Nikkor 85mm F/2 Manual Lens w/Cap Filter from Japan #272,https://www.ebay.com/itm/EXC-Nikon-AI-Nikkor-85mm-F-2-Manual-Lens-w-Cap-Filter-Japan-272-/254187823872,149.99,USD,JP,3323,Lenses,StoreInventory,Used
89,,NEAR MINT Nikon L35 AF Point Shoot Film Camera 35 mm F28 JAPAN 569,264471086228,【NEAR MINT】 Nikon L35 AF Point & Shoot Film Camera 35mm F2.8 From JAPAN #569,https://www.ebay.com/itm/NEAR-MINT-Nikon-L35-AF-Point-Shoot-Film-Camera-35mm-F2-8-JAPAN-569-/264471086228,149.9,USD,JP,15230,Film Cameras,StoreInventory,Used
94,,Near Mint Nikon FM3A 35 mm SLR Film Camera Body SN 220745 Japan,283550647755,""" Near Mint "" Nikon FM3A 35mm SLR Film Camera Body Only S/N 220745 From Japan",https://www.ebay.com/itm/Near-Mint-Nikon-FM3A-35mm-SLR-Film-Camera-Body-Only-S-N-220745-Japan-/283550647755,592.8,USD,JP,15230,Film Cameras,StoreInventory,Used
