,JP_shortTitle,shortTitle,itemId,title,viewItemURL,currentPrice,currency,country,primaryCategory.categoryId,primaryCategory.categoryName,listingType,condition
31,,Nikon NIKKOR 50 mm F14 Ai MF Standard Prime Lens SN4085746 AsIs,143380914416,Nikon NIKKOR 50mm F/1.4 Ai MF Standard Prime Lens SN4085746 *As-Is*,https://www.ebay.com/itm/Nikon-NIKKOR-50mm-F-1-4-Ai-MF-Standard-Prime-Lens-SN4085746-As-Is-/143380914416,69.8,USD,JP,3323,Lenses,StoreInventory,Used
32,,Mint Nikon F4 35 mm SLR Film Camera Finder DP20 Japan,273776519340,Near Mint Nikon F4 35mm SLR Film Camera Finder DP-20 from Japan,https://www.ebay.com/itm/Near-Mint-Nikon-F4-35mm-SLR-Film-Camera-Finder-DP-20-Japan-/273776519340,134.0,USD,JP,15230,Film Cameras,StoreInventory,Used
44,,Mint Nikon F4s 35 mm SLR Film Camera Body MB21 JAPAN MH138,283612943724,[Mint] Nikon F4s 35mm SLR Film Camera Body w/ MB-21 from JAPAN MH138,https://www.ebay.com/itm/Mint-Nikon-F4s-35mm-SLR-Film-Camera-Body-w-MB-21-JAPAN-MH138-/283612943724,199.99,USD,JP,15230,Film Cameras,FixedPrice,Used
49,,Problem Nikon F2 35 mm SLR Film Camera Body SN7669458,323914072059,**Problem** Nikon F2 35mm SLR Film Camera Body Only  SN7669458,https://www.ebay.com/itm/Problem-Nikon-F2-35mm-SLR-Film-Camera-Body-Only-SN7669458-/323914072059,15.8,USD,JP,15230,Film Cameras,StoreInventory,Used
50,,Problem Nikon F2 35 mm SLR Film Camera Body SN7805352,223661162747,**Problem** Nikon F2 35mm SLR Film Camera Body Only  SN7805352,https://www.ebay.com/itm/Problem-Nikon-F2-35mm-SLR-Film-Camera-Body-Only-SN7805352-/223661162747,29.8,USD,JP,15230,Film Cameras,StoreInventory,Used
53,,N Mint Nikon L37C 2438 77 mm Filter Japan 082,401881735754,[N Mint] Nikon L37C (2438) 77 mm Filter from Japan ♯082,https://www.ebay.com/itm/N-Mint-Nikon-L37C-2438-77-mm-Filter-Japan-082-/401881735754,34.21,USD,JP,15216,Filters,FixedPrice,Used
54,,MINTNikon Nikkor AiS AIS 50 mm F18 Pancake standard MF Lens JAPAN 252,333304094237,【MINT】Nikon Nikkor Ai-S AIS 50mm F/1.8 Pancake standard MF Lens From JAPAN # 252,https://www.ebay.com/itm/MINT-Nikon-Nikkor-Ai-S-AIS-50mm-F-1-8-Pancake-standard-MF-Lens-JAPAN-252-/333304094237,189.99,USD,JP,3323,Lenses,StoreInventory,Used
55,,Nikon F5 35 mm SLR Film Camera Body,254364691590,Nikon F5 35mm SLR Film Camera Body Only SN3145295,https://www.ebay.com/itm/Nikon-F5-35mm-SLR-Film-Camera-Body-Only-SN3145295-/254364691590,107.8,USD,JP,15230,Film Cameras,StoreInventory,Used
56,,Nikon Nikkor 200 mm F4 Ai Lens 22924,143327512525,Nikon Nikkor 200mm F/4 Ai Lens #22924 H1,https://www.ebay.com/itm/Nikon-Nikkor-200mm-F-4-Ai-Lens-22924-H1-/143327512525,104.4,USD,JP,3323,Lenses,FixedPrice,Used
58,,Nikon FM 35 mm SLR Film Camera Black Body SN2503748 Japan AsIs,143387678670,Nikon FM 35mm SLR Film Camera Black Body Only SN2503748 from Japan *As-Is*,https://www.ebay.com/itm/Nikon-FM-35mm-SLR-Film-Camera-Black-Body-Only-SN2503748-Japan-As-Is-/143387678670,69.8,USD,JP,15230,Film Cameras,StoreInventory,Used
66,,TOP MINTCarl Zeiss Distagon T 35 mm F2 ZF2 ZF2 Nikon 2720,193013128259,"""TOP MINT""Carl Zeiss Distagon T* 35mm F2 ZF2 ZF.2 for Nikon #2720",https://www.ebay.com/itm/TOP-MINT-Carl-Zeiss-Distagon-T-35mm-F2-ZF2-ZF-2-Nikon-2720-/193013128259,950.0,USD,JP,3323,Lenses,StoreInventory,Used
70,,TOP MINT Nikon Nikkor SW 90 mm f45 Copal No0 Shutter JAPAN 144,163868873358,【TOP MINT】 Nikon Nikkor SW 90mm f/4.5 w/ Copal No.0 Shutter From JAPAN #144,https://www.ebay.com/itm/TOP-MINT-Nikon-Nikkor-SW-90mm-f-4-5-w-Copal-No-0-Shutter-JAPAN-144-/163868873358,429.9,USD,JP,3323,Lenses,StoreInventory,Used
76,,Nikon DP1 Photomic Finder Nikon F2,264458794857,Nikon DP-1 Photomic Finder for Nikon F2  SN583491 **Excellent++**,https://www.ebay.com/itm/Nikon-DP-1-Photomic-Finder-Nikon-F2-SN583491-Excellent-/264458794857,51.8,USD,JP,167930,Viewfinders & Eyecups,StoreInventory,Used
78,,Nikon F4 35 mm SLR Film Camera Body SN2449957,254363064954,Nikon F4 35mm SLR Film Camera Body Only SN2449957,https://www.ebay.com/itm/Nikon-F4-35mm-SLR-Film-Camera-Body-Only-SN2449957-/254363064954,45.8,USD,JP,15230,Film Cameras,StoreInventory,Used
80,,Mint Nikon FM 35 mm SLR Film Camera Body JAPAN MH135,283610290444,[Near Mint] Nikon FM 35mm SLR Film Camera Body Only from JAPAN MH135,https://www.ebay.com/itm/Near-Mint-Nikon-FM-35mm-SLR-Film-Camera-Body-Only-JAPAN-MH135-/283610290444,144.99,USD,JP,15230,Film Cameras,FixedPrice,Used
83,,Mint Nikon L35 AD2 Point Shoot Film Camera 35 mm f28 Lens Japan,392429753708,[Mint] Nikon L35 AD2 Point & Shoot Film Camera w/ 35mm f2.8 Lens From Japan,https://www.ebay.com/itm/Mint-Nikon-L35-AD2-Point-Shoot-Film-Camera-w-35mm-f2-8-Lens-Japan-/392429753708,114.99,USD,JP,15230,Film Cameras,StoreInventory,Used
85,,OPTICS MINTNikon NIKKOR AiS Ais 24 mm f2 HK2 JAPAN 277,293235551071,【 OPTICS MINT】Nikon NIKKOR Ai-S Ais 24mm f/2 w/ HK-2 From JAPAN #277,https://www.ebay.com/itm/OPTICS-MINT-Nikon-NIKKOR-Ai-S-Ais-24mm-f-2-w-HK-2-JAPAN-277-/293235551071,249.9,USD,JP,3323,Lenses,StoreInventory,Used
87,,Nikon Nippon Kogaku NikkorO Auto 35 mm F2 Ai Convert Lens 23341 A4,163826288256,Nikon Nippon Kogaku Nikkor-O Auto 35mm F/2 Ai Convert Lens #23341 A4,https://www.ebay.com/itm/Nikon-Nippon-Kogaku-Nikkor-O-Auto-35mm-F-2-Ai-Convert-Lens-23341-A4-/163826288256,170.1,USD,JP,3323,Lenses,FixedPrice,Used
89,,MINTNikon Micro AF NIKKOR 60 mm F28 Lens wFront Rear Cap JAPAN 278,333329695618,【MINT】Nikon Micro AF NIKKOR 60mm F/2.8 Lens w/Front and Rear Cap From JAPAN #278,https://www.ebay.com/itm/MINT-Nikon-Micro-AF-NIKKOR-60mm-F-2-8-Lens-w-Front-and-Rear-Cap-JAPAN-278-/333329695618,229.99,USD,JP,3323,Lenses,StoreInventory,Used
91,,Near MINT Sigma 1770 mm F284 DC Macro OS HSM AF Lens Nikon Japan,383146501612,Near MINT Sigma 17-70mm F/2.8-4 DC Macro OS HSM AF Lens For Nikon From Japan,https://www.ebay.com/itm/Near-MINT-Sigma-17-70mm-F-2-8-4-DC-Macro-OS-HSM-AF-Lens-Nikon-Japan-/383146501612,199.0,USD,JP,3323,Lenses,StoreInventory,Used
94,,Nikon New NIKKOR 85 mm f18 Ai Japan,293196263317,Excellent-!! Nikon New NIKKOR 85mm f/1.8 Ai Converted from Japan,https://www.ebay.com/itm/Excellent-Nikon-New-NIKKOR-85mm-f-1-8-Ai-Converted-Japan-/293196263317,199.0,USD,JP,3323,Lenses,StoreInventory,Used
18,,OPTICS MINT Nikon AF 2885 mm f3545 Full Frame AF Zoom Lens wHood Japan 1876,153637779974,OPTICS MINT Nikon AF 28-85mm f/3.5-4.5 Full Frame AF Zoom Lens w/Hood Japan 1876,https://www.ebay.com/itm/OPTICS-MINT-Nikon-AF-28-85mm-f-3-5-4-5-Full-Frame-AF-Zoom-Lens-w-Hood-Japan-1876-/153637779974,79.99,USD,JP,3323,Lenses,StoreInventory,Used
32,,Problem Nikon F2 35 mm SLR Film Camera Body,223662697856,**Problem** Nikon F2 35mm SLR Film Camera Body only SN7610491,https://www.ebay.com/itm/Problem-Nikon-F2-35mm-SLR-Film-Camera-Body-only-SN7610491-/223662697856,31.8,USD,JP,15230,Film Cameras,StoreInventory,Used
34,,Sigma DC Macro 1770 mm f2845 ASP DC Lens Nikon Excellent 19203,254363915520,"Sigma DC Macro IF 17-70mm f/2.8-4.5 IF ASP DC Lens For Nikon ""Excellent+"" #19203",https://www.ebay.com/itm/Sigma-DC-Macro-IF-17-70mm-f-2-8-4-5-IF-ASP-DC-Lens-Nikon-Excellent-19203-/254363915520,159.0,USD,JP,3323,Lenses,StoreInventory,Used
46,,Mint Nikon Nikkor 300 mm F45 AiS Fmount FreeShip Japan,323917892236,[Mint] Nikon Nikkor 300mm F4.5 Ai-S Fmount FreeShip & Tracking from Japan,https://www.ebay.com/itm/Mint-Nikon-Nikkor-300mm-F4-5-Ai-S-Fmount-FreeShip-Tracking-Japan-/323917892236,175.0,USD,JP,3323,Lenses,FixedPrice,Used
48,,Sharan NIKON F Model Miniature MINOX Camera B02507,143371381787,Sharan NIKON F  Model Miniature MINOX Camera very good #B02507,https://www.ebay.com/itm/Sharan-NIKON-F-Model-Miniature-MINOX-Camera-very-good-B02507-/143371381787,109.0,USD,JP,15230,Film Cameras,StoreInventory,Used
55,,Mint Nikon AF NIKKOR 24 mm f28 F Mount Wide Angle Lens Japan,312758687137,●●Near Mint Nikon AF NIKKOR 24mm f2.8 F Mount Wide Angle Lens from Japan●●,https://www.ebay.com/itm/Near-Mint-Nikon-AF-NIKKOR-24mm-f2-8-F-Mount-Wide-Angle-Lens-Japan-/312758687137,135.9,USD,JP,3323,Lenses,FixedPrice,Used
56,,MINT Nikon NikkorM 300 mm f9 Lens,323919534660,MINT- Nikon Nikkor-M 300mm f/9 Lens,https://www.ebay.com/itm/MINT-Nikon-Nikkor-M-300mm-f-9-Lens-/323919534660,469.0,USD,JP,167930,Viewfinders & Eyecups,StoreInventory,Used
59,,Nikon ZoomNikkor 35200 mm f3545 Ais Lens Japan Excellent 69,362732393319,Nikon Zoom-Nikkor 35-200mm f/3.5-4.5 Ai-s Lens  From Japan Excellent.  #69,https://www.ebay.com/itm/Nikon-Zoom-Nikkor-35-200mm-f-3-5-4-5-Ai-s-Lens-Japan-Excellent-69-/362732393319,90.0,USD,JP,3323,Lenses,FixedPrice,Used
67,,Mint Tamron SP Aspherical 35105 mm F28 Nikon F Japan 3185,401856866246,*Near Mint* Tamron SP Aspherical 35-105mm F/2.8 For Nikon F From Japan #318-5,https://www.ebay.com/itm/Near-Mint-Tamron-SP-Aspherical-35-105mm-F-2-8-Nikon-F-Japan-318-5-/401856866246,87.99,USD,JP,3323,Lenses,StoreInventory,Used
69,,EXC Nikon Ais ZoomNikkor 3570 mm f3345 Ais Manual Lens JAPAN,223671049363,【EXC+++++】 Nikon Ai-s Zoom-Nikkor 35-70mm f/3.3-4.5 Ais Manual Lens from JAPAN,https://www.ebay.com/itm/EXC-Nikon-Ai-s-Zoom-Nikkor-35-70mm-f-3-3-4-5-Ais-Manual-Lens-JAPAN-/223671049363,54.9,USD,JP,3323,Lenses,FixedPrice,Used
77,,Nikon AF Nikkor 3570 mm f3345 Lens Japan,163863514943,[Excellent+] Nikon AF Nikkor 35-70mm f/3.3-4.5 Lens From Japan,https://www.ebay.com/itm/Excellent-Nikon-AF-Nikkor-35-70mm-f-3-3-4-5-Lens-Japan-/163863514943,17.1,USD,JP,3323,Lenses,StoreInventory,Used
84,,EXC 4 Nikon F BLACK 35 mm SLR Waist level Finder 50 mm JAPAN,323918006525,[ EXC +4 ] Nikon F BLACK 35mm SLR w/ Waist level Finder 50mm f1.4 from JAPAN,https://www.ebay.com/itm/EXC-4-Nikon-F-BLACK-35mm-SLR-w-Waist-level-Finder-50mm-f1-4-JAPAN-/323918006525,269.99,USD,JP,15230,Film Cameras,StoreInventory,Used
90,,Nikon Nikomat EL 35 mm SLR Film Camera Body SN5371116,223647198412,Nikon Nikomat EL 35mm SLR Film Camera Body Only SN5371116,https://www.ebay.com/itm/Nikon-Nikomat-EL-35mm-SLR-Film-Camera-Body-Only-SN5371116-/223647198412,13.8,USD,JP,15230,Film Cameras,StoreInventory,Used
94,,Nikon Nikkor P 105 mm f4 f 4 Bellows Lens 920030,153640100911,mint Nikon Nikkor P 105mm f/4 f 4 Bellows Lens *920030,https://www.ebay.com/itm/mint-Nikon-Nikkor-P-105mm-f-4-f-4-Bellows-Lens-920030-/153640100911,373.99,USD,JP,3323,Lenses,FixedPrice,Used
96,,Nikon MC30 REMOTE CORD Japan 11084,283454948374,Nikon MC-30 REMOTE CORD [EXCELLENT] from Japan (11084),https://www.ebay.com/itm/Nikon-MC-30-REMOTE-CORD-EXCELLENT-Japan-11084-/283454948374,38.0,USD,JP,64345,Remotes & Shutter Releases,FixedPrice,Used
97,,Nikon AF Nikkor 1835 mm F3545 D ED Lens 22865 H2,163773021505,Nikon AF Nikkor 18-35mm F/3.5-4.5 D ED Lens #22865 H2,https://www.ebay.com/itm/Nikon-AF-Nikkor-18-35mm-F-3-5-4-5-D-ED-Lens-22865-H2-/163773021505,283.5,USD,JP,3323,Lenses,FixedPrice,Used
1,,ExcellentNikon AI AF Nikkor 180 mm F28 ED Japan 88,312753900043,【Excellent+++++】Nikon AI AF Nikkor 180mm F2.8 IF ED from Japan #88,https://www.ebay.com/itm/Excellent-Nikon-AI-AF-Nikkor-180mm-F2-8-IF-ED-Japan-88-/312753900043,349.9,USD,JP,3323,Lenses,StoreInventory,Used
3,,Exc NIKON AF Nikkor 85 mm D FX Portrait Prime Lens Japan,233248650454,[Exc+++] NIKON AF Nikkor 85mm f/1.4 D FX Portrait Prime Lens from Japan,https://www.ebay.com/itm/Exc-NIKON-AF-Nikkor-85mm-f-1-4-D-FX-Portrait-Prime-Lens-Japan-/233248650454,563.7,USD,JP,3323,Lenses,StoreInventory,Used
6,,Nikon 35 mm SLR Film Camera Body SN2300639 Near Mint,254363063743,Nikon F80S 35mm SLR Film Camera Body Only  SN2300639 **Near Mint**,https://www.ebay.com/itm/Nikon-F80S-35mm-SLR-Film-Camera-Body-Only-SN2300639-Near-Mint-/254363063743,65.8,USD,JP,15230,Film Cameras,StoreInventory,Used
9,,Exc SN200xxxx Nikon F3 Eye Level 35 mm SLR Camera Strap JAPAN,202780656769,【Exc+++ S/N200xxxx】 Nikon F3 Eye Level 35mm SLR Camera + Strap From JAPAN a24,https://www.ebay.com/itm/Exc-S-N200xxxx-Nikon-F3-Eye-Level-35mm-SLR-Camera-Strap-JAPAN-a24-/202780656769,199.99,USD,JP,15230,Film Cameras,StoreInventory,Used
12,,Near MINTDenar 500 mm Telephoto MF Lens M42 Nikon Mount Adapter JAPAN,333306433103,【Near MINT】Denar 500mm f8 Telephoto MF Lens M42 & Nikon Mount Adapter from JAPAN,https://www.ebay.com/itm/Near-MINT-Denar-500mm-f8-Telephoto-MF-Lens-M42-Nikon-Mount-Adapter-JAPAN-/333306433103,54.99,USD,JP,3323,Lenses,StoreInventory,Used
19,,MINT Nikon Nikkor 85 mm F2 Ai Portrait Lens Nikon F mount JAPAN,352789797543,Near MINT Nikon Nikkor 85mm F/2 Ai Portrait Lens for Nikon F mount From JAPAN,https://www.ebay.com/itm/Near-MINT-Nikon-Nikkor-85mm-F-2-Ai-Portrait-Lens-Nikon-F-mount-JAPAN-/352789797543,159.0,USD,JP,3323,Lenses,StoreInventory,Used
34,,Top MintSigma 18250 mm F3563 DC OS HSM Lens Nikon 187,264247423713,【Top Mint】Sigma 18-250mm F3.5-6.3 DC OS HSM Lens for Nikon #187,https://www.ebay.com/itm/Top-Mint-Sigma-18-250mm-F3-5-6-3-DC-OS-HSM-Lens-Nikon-187-/264247423713,229.99,USD,JP,3323,Lenses,StoreInventory,Used
39,,Nikon Medical Nikkor C Auto 200 mm F56 Lens w Cap Tokyo Japan EXCELLENT,254363318810,Nikon Medical Nikkor C Auto 200mm F/5.6 Lens w/ Cap Tokyo from Japan EXCELLENT++,https://www.ebay.com/itm/Nikon-Medical-Nikkor-C-Auto-200mm-F-5-6-Lens-w-Cap-Tokyo-Japan-EXCELLENT-/254363318810,129.9,USD,JP,3323,Lenses,StoreInventory,Used
42,,MINT Nikon D4 Digital SLR Camera Body Shutter Count 12193 Japan k279,283592664353,[MINT] Nikon D4 Digital SLR Camera Body *Shutter Count 12193* from Japan k279,https://www.ebay.com/itm/MINT-Nikon-D4-Digital-SLR-Camera-Body-Shutter-Count-12193-Japan-k279-/283592664353,1649.9,USD,JP,31388,Digital Cameras,StoreInventory,Used
48,,Exc Nikon NIKKOR 70210 mm f456 D AF Zoom Lens F Mount Japan 710,123890389876,Exc+++ Nikon NIKKOR 70-210mm f/4-5.6 D AF Zoom Lens for F Mount from Japan # 710,https://www.ebay.com/itm/Exc-Nikon-NIKKOR-70-210mm-f-4-5-6-D-AF-Zoom-Lens-F-Mount-Japan-710-/123890389876,55.99,USD,JP,3323,Lenses,StoreInventory,Used
52,,Nikon AF Micro Nikkor 60 mm Lens Filter Japan,274009383538,Excellent Nikon AF Micro Nikkor 60mm f2.8D Lens with Filter from Japan,https://www.ebay.com/itm/Excellent-Nikon-AF-Micro-Nikkor-60mm-f2-8D-Lens-Filter-Japan-/274009383538,182.0,USD,JP,3323,Lenses,StoreInventory,Used
56,,Nikon AF NIKKOR 70210 mm F456,223644808150,Nikon AF NIKKOR 70-210mm F4-5.6 SN2497532,https://www.ebay.com/itm/Nikon-AF-NIKKOR-70-210mm-F4-5-6-SN2497532-/223644808150,25.8,USD,JP,3323,Lenses,StoreInventory,Used
66,,NMINT Sn 259xxxx Nikon F4S Late Model Film Camera Body MB21 Japan,174029164689,[N.MINT Sn 259xxxx] Nikon F4S Late Model Film Camera Body w/ MB-21 from Japan,https://www.ebay.com/itm/N-MINT-Sn-259xxxx-Nikon-F4S-Late-Model-Film-Camera-Body-w-MB-21-Japan-/174029164689,219.99,USD,JP,15230,Film Cameras,StoreInventory,Used
76,,Nikon 405 mm L39 Lens Filter Japan,133174220356,Nikon 40.5mm L39 Lens Filter From Japan,https://www.ebay.com/itm/Nikon-40-5mm-L39-Lens-Filter-Japan-/133174220356,4.99,USD,JP,15216,Filters,FixedPrice,Used
86,,Nikon Teleconverter TC301 Lens Japan Tokyo,323784905888,Nikon Teleconverter TC-301 2x Lens [Excellent++] From Japan Tokyo,https://www.ebay.com/itm/Nikon-Teleconverter-TC-301-2x-Lens-Excellent-Japan-Tokyo-/323784905888,115.0,USD,JP,3323,Lenses,StoreInventory,Used
93,,NEAR MINT Nikon MB20 Multi Power Battery Pack Hand Grip F4 Japan 1646,153619703945,【NEAR MINT】 Nikon MB-20 Multi Power Battery Pack Hand Grip For F4 Japan 1646,https://www.ebay.com/itm/NEAR-MINT-Nikon-MB-20-Multi-Power-Battery-Pack-Hand-Grip-F4-Japan-1646-/153619703945,69.99,USD,JP,29967,Battery Grips,StoreInventory,Used
2,,Mint Nikon AiS ZoomNikkor 35105 mm f3545 MF Lens F Mount Japan,202747943707,"""Mint"" Nikon Ai-S Zoom-Nikkor 35-105mm f/3.5-4.5 MF Lens F Mount From Japan",https://www.ebay.com/itm/Mint-Nikon-Ai-S-Zoom-Nikkor-35-105mm-f-3-5-4-5-MF-Lens-F-Mount-Japan-/202747943707,99.9,USD,JP,3323,Lenses,StoreInventory,Used
3,,NIKON F4 35 mm SLR Film Camera Body SN 26xxxx Japan Exc,233298082107,NIKON F4 35mm SLR Film Camera Body Only S/N 26xxxx from Japan Exc+,https://www.ebay.com/itm/NIKON-F4-35mm-SLR-Film-Camera-Body-Only-S-N-26xxxx-Japan-Exc-/233298082107,178.4,USD,JP,15230,Film Cameras,StoreInventory,Used
9,,Mint NIKON AF Nikkor 180 mm Telephoto Prime Lens JAPAN,233310441578,[Near Mint] NIKON AF Nikkor 180mm f/2.8 Telephoto Prime Lens from JAPAN,https://www.ebay.com/itm/Near-Mint-NIKON-AF-Nikkor-180mm-f-2-8-Telephoto-Prime-Lens-JAPAN-/233310441578,426.8,USD,JP,3323,Lenses,StoreInventory,Used
10,,NIKON DR4 Right Angle Viewing Attachment F4 F5 F100 F90 F801 D1,233318519448,"NIKON DR-4 Right Angle Viewing Attachment for F4, F5, F100, F90, F-801, D1...",https://www.ebay.com/itm/NIKON-DR-4-Right-Angle-Viewing-Attachment-F4-F5-F100-F90-F-801-D1-/233318519448,59.0,USD,JP,167930,Viewfinders & Eyecups,StoreInventory,Used
13,,NEAR MINT Nikon ZoomNikkor Ais 3570 mm f3548 MF Lens JAPAN,223671049388,【NEAR MINT】 Nikon Zoom-Nikkor Ai-s 35-70mm f/3.5-4.8 MF Lens from JAPAN,https://www.ebay.com/itm/NEAR-MINT-Nikon-Zoom-Nikkor-Ai-s-35-70mm-f-3-5-4-8-MF-Lens-JAPAN-/223671049388,52.9,USD,JP,3323,Lenses,FixedPrice,Used
14,,Nikon MB40 Power Battery Pack Nikon F6 Japan Excellent,283603613079,Nikon MB-40 Power Battery Pack for Nikon F6 From Japan [Excellent +],https://www.ebay.com/itm/Nikon-MB-40-Power-Battery-Pack-Nikon-F6-Japan-Excellent-/283603613079,150.0,USD,JP,29967,Battery Grips,StoreInventory,Used
23,,EXC Nikon FA Black 35 mm SLR Film Camera Body V726,264469649756,[EXC+++] Nikon FA Black 35mm SLR Film Camera Body Only #V726,https://www.ebay.com/itm/EXC-Nikon-FA-Black-35mm-SLR-Film-Camera-Body-Only-V726-/264469649756,98.99,USD,JP,15230,Film Cameras,StoreInventory,Used
28,,NearMint Nikon Genuine HK14 metal lens hood AIS AiS 20 mm f28 13069,223660674112,*NearMint* Nikon Genuine HK-14 metal lens hood for AI-S AiS 20mm f/2.8 13069,https://www.ebay.com/itm/NearMint-Nikon-Genuine-HK-14-metal-lens-hood-AI-S-AiS-20mm-f-2-8-13069-/223660674112,23.28,USD,JP,78999,Lens Hoods,StoreInventory,Used
46,,NEAR MINT Nikon NIKKOR 70300 mm F4056 F456 D AF ED Lens Japan,372753919479,NEAR MINT Nikon NIKKOR 70-300mm F/4.0-5.6 F/4-5.6 D AF ED Lens from Japan,https://www.ebay.com/itm/NEAR-MINT-Nikon-NIKKOR-70-300mm-F-4-0-5-6-F-4-5-6-D-AF-ED-Lens-Japan-/372753919479,79.0,USD,JP,3323,Lenses,StoreInventory,Used
47,,Nikon PCNIKKOR 28 mm F35 Lens Excellent Japan Free Shippinng 54,183959062322,Nikon PC-NIKKOR 28mm F/3.5 Lens Excellent From Japan Free Shippinng #54,https://www.ebay.com/itm/Nikon-PC-NIKKOR-28mm-F-3-5-Lens-Excellent-Japan-Free-Shippinng-54-/183959062322,380.0,USD,JP,3323,Lenses,StoreInventory,Used
53,,Nikon AF NIKKOR 70210 mm f4056 f456 Lens Japan 465195,312755614067,Nikon AF NIKKOR 70-210mm f/4.0-5.6 f4-5.6 Lens w/cap from Japan #465195,https://www.ebay.com/itm/Nikon-AF-NIKKOR-70-210mm-f-4-0-5-6-f4-5-6-Lens-w-cap-Japan-465195-/312755614067,55.5,USD,JP,3323,Lenses,StoreInventory,Used
62,,Nikon F4 35 mm SLR Film Camera Body wStrap Japan 749,123906428086,Excellent+++ Nikon F4 35mm SLR Film Camera Body Only w/Strap from Japan # 749,https://www.ebay.com/itm/Excellent-Nikon-F4-35mm-SLR-Film-Camera-Body-Only-w-Strap-Japan-749-/123906428086,129.99,USD,JP,15230,Film Cameras,StoreInventory,Used
66,,Mint Nikon Ais Nikkor 105 mm f25 AIS MF Lens Japan 016,401880887077,[Mint] Nikon Ai-s Nikkor 105mm f/2.5 AIS MF Lens from Japan #016,https://www.ebay.com/itm/Mint-Nikon-Ai-s-Nikkor-105mm-f-2-5-AIS-MF-Lens-Japan-016-/401880887077,279.99,USD,JP,3323,Lenses,FixedPrice,Used
